F1,F2,F3,F4,F5,F6,F7,F8,F9
-8.012008948688284504e-02,-2.009015023712517334e-01,3.027082709052519860e-01,2.685870561245159438e-01,2.576919370029697731e-01,2.360613710214634342e-01,-3.084601636561384308e-01,1.481503291970299729e-01,-8.294578881074295140e-02
-7.832423694204369846e-02,-1.900548205003249058e-01,2.864655274284912956e-01,2.561369635471890116e-01,2.657754017069972052e-01,2.444492678118995732e-01,-3.354096165113525374e-01,1.783911928676324143e-01,1.025455537553054408e-01
-8.481821235766506817e-02,-2.140616223369212201e-01,2.679038390223376087e-01,2.535767418040243970e-01,2.890687131929567943e-01,2.587099158797024345e-01,2.951005072861431766e-01,-2.057037800668464478e-01,-9.023091903242198841e-02
-7.323629049924150480e-02,-1.858655312989097863e-01,2.752970053155441854e-01,2.636784436095944151e-01,2.702741158158911694e-01,2.566166983633847432e-01,2.908382119299427471e-01,-1.921388707749623614e-01,9.168702760238726934e-02
-6.401692628127221563e-02,-1.750549090019103693e-01,2.793307381712381021e-01,2.460588420998250092e-01,2.761383524971561809e-01,2.589132784002001753e-01,3.361245119719603602e-01,2.029205729256268464e-01,-9.855497477143169982e-02
-6.956501229724951219e-02,-1.749575353967177116e-01,2.799824636287376878e-01,2.725156448895120764e-01,2.676429945776651609e-01,2.476087580853114645e-01,3.009042434610444960e-01,2.291560235144465829e-01,8.503896265779219144e-02
-9.348975919679074209e-02,1.947889488257918966e-01,-3.347820779905483768e-01,-2.296805847656843702e-01,-2.341481228793549640e-01,-2.379506047469549801e-01,-2.747802290785474888e-01,-1.921454147243376043e-01,-8.806900301783929241e-02
-1.072575396795865665e-01,1.874220849055469873e-01,-3.136708815361953229e-01,-2.461724714978969497e-01,-2.176589149554097324e-01,-2.320083494649778089e-01,-3.061297368123030993e-01,-1.854716599519664610e-01,8.759962889243949613e-02
-8.740355646294001302e-02,1.732410997114992302e-01,-2.984318985794487955e-01,-2.479531010255926760e-01,-2.268694514230666925e-01,-2.386180402582242788e-01,-3.224490517837844683e-01,1.924415792217269994e-01,-8.925590818644574265e-02
-1.142484836219247596e-01,1.918659489691624531e-01,-3.301570551082306793e-01,-2.262739384416272426e-01,-2.358589429883097555e-01,-2.187083487711098118e-01,-3.206818886458847051e-01,2.003107796846846367e-01,7.471104301377244628e-02
-9.265771776867440246e-02,2.010121053556030990e-01,-3.154644874032840884e-01,-2.269935880538548889e-01,-2.350201941151572882e-01,-2.529945768961422425e-01,2.839138227327525632e-01,-2.072564259480421112e-01,-9.421299832862561896e-02
-7.731473992471551981e-02,1.861100851968414405e-01,-3.152711964700459779e-01,-2.369464514459474203e-01,-2.493958686431561045e-01,-2.331309884976095759e-01,2.919116122231662502e-01,-1.914419529360646410e-01,8.023605863128084603e-02
-7.319268605803090633e-02,2.009670595831775930e-01,-2.953503839973402045e-01,-2.150933873961728693e-01,-2.102072461585074437e-01,-2.585155317551350307e-01,3.199224731293168200e-01,2.059390258106202354e-01,-1.018610193528117353e-01
-1.068342755581629389e-01,1.825783658046390423e-01,-2.966581648005158223e-01,-2.282441131058833839e-01,-2.155140715924176720e-01,-2.427104529073471351e-01,3.298729809998198759e-01,2.119783561387346693e-01,1.209688244292739939e-01
-1.045538376254830371e-01,1.999205864861932913e-01,-2.982604374372529454e-01,-2.765941566601993751e-01,-2.169764136946364941e-01,2.358364704853216920e-01,-3.008483750266124357e-01,-2.064095061473065762e-01,-8.557333374363360057e-02
-1.036376892688134488e-01,1.831447318629543519e-01,-2.995557820934207638e-01,-2.429348546760686234e-01,-2.507347040955709705e-01,2.243520585094362085e-01,-2.836466311753356728e-01,-2.093748456179181094e-01,7.935836377006839915e-02
-1.052056022886603409e-01,1.761006498884873372e-01,-3.001917428182794834e-01,-2.520635103930056742e-01,-2.452738839404536020e-01,2.446245512467472016e-01,-3.108602830073258771e-01,1.981570449577521875e-01,-9.546468201395405528e-02
-1.000772782221994450e-01,1.941993174740725692e-01,-3.097408704813188196e-01,-2.443351007992115576e-01,-2.380266765961515096e-01,2.384856009997534942e-01,-3.345322563191189813e-01,1.806512987815835913e-01,9.475550170702411179e-02
-8.119572370340918943e-02,1.756376606462157763e-01,-3.030098819668324284e-01,-2.246125708641028007e-01,-2.492485510927618386e-01,2.515692585654202840e-01,2.984050545975948099e-01,-2.111682308988732104e-01,-8.801533751112031179e-02
-9.211969077069216694e-02,1.782473401306706728e-01,-2.906592144226062824e-01,-2.370646098469085805e-01,-2.557621940974947328e-01,2.419297482086112949e-01,3.197263948840160519e-01,-2.198814134879623627e-01,9.565633146153625088e-02
-1.139138754499002676e-01,1.548093450365082002e-01,-2.843686433911318256e-01,-2.237075991337579006e-01,-2.447683455514413908e-01,2.306133686789246240e-01,3.259735268963605548e-01,2.245875683080225116e-01,-1.062135503544007764e-01
-1.059039256610968399e-01,1.842956199392860317e-01,-2.810844617718395999e-01,-2.177659968653163636e-01,-2.424658805279568119e-01,2.440557081515185855e-01,3.362984559203842094e-01,2.202120200886039103e-01,9.951232754726789531e-02
-9.150351028650884067e-02,1.767523326411797879e-01,-3.324964129807560509e-01,-2.714918511828671166e-01,2.461034774518985890e-01,-2.597715227090823253e-01,-2.857302351534063978e-01,-1.738236136900304096e-01,-8.637775175757003709e-02
-1.092143923049373605e-01,1.890628849179221138e-01,-3.254728866062022163e-01,-2.578999787009993994e-01,2.421584911045416566e-01,-2.214911274674342123e-01,-2.922596338573730801e-01,-1.953435850259166162e-01,8.109052815531707370e-02
-1.010043987913555458e-01,1.955612573247849095e-01,-2.855555753582267875e-01,-2.354587831142550547e-01,2.188590450152272104e-01,-2.686407174395066821e-01,-3.242530240364759897e-01,1.889970933397530917e-01,-7.931662869050956632e-02
-1.034478992671292313e-01,1.844539410901230303e-01,-3.026874541409794173e-01,-2.474686799004759963e-01,2.418868972579311660e-01,-2.362420888178007883e-01,-3.278736337843936033e-01,1.895131973875769371e-01,8.133435384596275630e-02
-1.006404381795675262e-01,1.638830862697892576e-01,-3.240856269153549740e-01,-2.372434868988399781e-01,2.503193954097410745e-01,-2.625723648342924710e-01,2.908895877170909472e-01,-1.992973191872256800e-01,-9.517693597412082984e-02
-1.199985865303799526e-01,1.811019371799112709e-01,-2.954616421847426899e-01,-2.484018485154989575e-01,2.328706548078107452e-01,-2.734492466173055192e-01,2.997626455727990247e-01,-1.987880187305391955e-01,1.023613646020434392e-01
-1.066145261763652430e-01,1.759969629856091011e-01,-2.975164368286657424e-01,-2.338779048364330038e-01,2.438690549783549266e-01,-2.545717255004385504e-01,3.008694554979668978e-01,1.980359273884008675e-01,-1.230334557547236862e-01
-9.950701412877276109e-02,1.806556980747591745e-01,-3.078348313833214611e-01,-2.241562327020241718e-01,2.200576005313414352e-01,-2.550444602635756342e-01,3.194635197520211967e-01,2.083890038090710495e-01,1.328948378221138649e-01
-1.105980975828403240e-01,1.767424799912411248e-01,-3.099700968676156743e-01,-2.841174458914572654e-01,2.340717907630880390e-01,2.557972463908201322e-01,-3.026607609027052170e-01,-1.782387277221004762e-01,-8.397427041306812501e-02
-1.022917240889352763e-01,1.746929227611980495e-01,-3.026005356925357548e-01,-2.655203041459218705e-01,2.532185976331604027e-01,2.487348037699430303e-01,-3.110202207170807420e-01,-1.812164346892722044e-01,7.027385347192939558e-02
-1.158969240454542082e-01,1.810030588349862690e-01,-3.031637203084650012e-01,-2.516627546268371818e-01,2.392292883080214816e-01,2.470598499906725976e-01,-3.319975939706223955e-01,1.761467115304275466e-01,-1.022985958142602764e-01
-8.661586674609093872e-02,1.437560819750492436e-01,-2.937537311267638396e-01,-2.466310547399833963e-01,2.072243954276205002e-01,2.428910790824838350e-01,-3.556383665675896810e-01,1.886862661026962595e-01,9.838714229464219641e-02
-8.147217260631463287e-02,1.785982452290608147e-01,-3.045940984004648078e-01,-2.245484809256134973e-01,2.481968369414918330e-01,2.734298293463163221e-01,3.120507589663099601e-01,-2.201637083220173152e-01,-8.411110218621835333e-02
-9.235857904908637006e-02,1.697175723110031231e-01,-3.024605472874967171e-01,-2.255304021982552642e-01,2.565230808756792102e-01,2.761844618442103605e-01,3.076231395969860061e-01,-1.986475825207531243e-01,9.529053574491501422e-02
-9.560840320104611878e-02,1.527703537677789492e-01,-2.950487909375814066e-01,-2.294109725026456104e-01,2.484697096493982960e-01,2.886857584562250167e-01,3.169556508376754622e-01,1.978418125347131407e-01,-1.162438576711646160e-01
-1.020574996311010146e-01,1.622256266543360137e-01,-2.810630306509607212e-01,-2.549140060399331387e-01,2.362388886949457756e-01,2.653566911552744378e-01,3.211540905610385521e-01,2.083173057186835375e-01,1.004216452782492885e-01
-7.634504425908159031e-02,1.881334513828630817e-01,-3.142079765434392935e-01,2.625764611753662048e-01,-2.539359540438664298e-01,-2.610288779940941328e-01,-2.795073439980927388e-01,-1.891287570815316788e-01,-9.501003933630522424e-02
-6.933587457405628041e-02,2.050228600791572653e-01,-3.158142432946180467e-01,2.309725836898276485e-01,-2.525733911893379147e-01,-2.332407549632368737e-01,-2.949648879484315089e-01,-2.037734585793464503e-01,9.316036211360334551e-02
-9.988575116054303205e-02,2.017593013362499466e-01,-3.166290842270454986e-01,2.379720161863726202e-01,-2.152400291002032617e-01,-2.378473436835960297e-01,-3.191251068699359483e-01,1.980898166440482056e-01,-1.023628418785645366e-01
-1.031082158058277548e-01,1.797396202506099105e-01,-3.205508964426046492e-01,2.213026125626254559e-01,-2.332575230647539188e-01,-2.281086987922016918e-01,-3.300417166270674940e-01,2.055537809319793185e-01,1.008989848031637687e-01
-1.013224376086157702e-01,1.707003539882327448e-01,-3.205899015451545431e-01,2.113499807205603265e-01,-2.465148348018276758e-01,-2.562082529282402321e-01,2.856514856569255523e-01,-2.100883967137396613e-01,-1.009675099073049365e-01
-8.406867805130552318e-02,1.966949136173616330e-01,-3.290270009111779803e-01,2.149753413818904779e-01,-2.333566094705573357e-01,-2.576877472690991544e-01,2.874482943042648841e-01,-2.223696792950686785e-01,9.825046991070678082e-02
-8.458934293113143377e-02,1.799705571814693983e-01,-3.119187956530543593e-01,2.486165982216492210e-01,-2.265533309326796529e-01,-2.476581860115983635e-01,3.039717115868786346e-01,2.020890237599552441e-01,-8.650867419818221438e-02
-8.641009328420413971e-02,1.696476115527360828e-01,-3.112328669555820548e-01,2.304848529090910980e-01,-2.561410958785065306e-01,-2.512886657250826272e-01,3.060627656978012756e-01,2.028012235064922952e-01,1.127028309183333160e-01
-1.010499975295954256e-01,1.964974413709047463e-01,-3.262162818107497420e-01,2.384787495867913276e-01,-2.670781630040869881e-01,2.361432303367970997e-01,-2.780514703178908476e-01,-1.614382176642931432e-01,-9.069327819576006311e-02
-9.881969440287834139e-02,1.755457659894814615e-01,-3.091610498320604417e-01,2.599280964206246436e-01,-2.605079577598053975e-01,2.486562042557602104e-01,-2.874883507474296218e-01,-2.043856642728690831e-01,9.108470750377239966e-02
-9.500655096196430893e-02,1.901333485680420932e-01,-2.993692570497901162e-01,2.398577346262376064e-01,-2.461564404124185201e-01,2.580662198464561685e-01,-2.996930987833512638e-01,1.777507985199623386e-01,-7.450163465427203646e-02
-9.115127127391804696e-02,1.946089814637161075e-01,-3.118152055295064229e-01,2.281113514971149225e-01,-2.524430348331047624e-01,2.407042993091393079e-01,-3.199872511217700111e-01,1.991173078015774645e-01,8.185775484100238364e-02
-7.703025705007629509e-02,1.712034741517938219e-01,-3.125582311496939991e-01,2.328613386722500900e-01,-2.696466886915385164e-01,2.289913578001845362e-01,2.938485311390366950e-01,-2.177247520497337108e-01,-9.557216857660492948e-02
-6.905269793765907160e-02,1.760106699975315381e-01,-3.051157555856571779e-01,2.276650516538098468e-01,-2.610470867467961087e-01,2.455051783648985742e-01,3.118561665752198619e-01,-2.115887877428139774e-01,1.059690286197417924e-01
-9.548502852784196415e-02,1.989427383435113106e-01,-3.175102184690476448e-01,2.214386440744067208e-01,-2.641654818834203167e-01,2.547031549249454407e-01,2.974617488512325547e-01,2.065936398703590582e-01,-8.193509415854847988e-02
-8.230634088681462734e-02,1.679036925638618394e-01,-2.991354771662398937e-01,2.209450837854510519e-01,-2.436225686079255826e-01,2.551399912311859142e-01,3.094619079354199997e-01,2.258065061259030004e-01,9.140531548094629755e-02
-9.250776621493693452e-02,1.855847999258927183e-01,-3.327024426767515863e-01,2.528331486239730475e-01,2.636084644848288305e-01,-2.628172581789907092e-01,-2.641734346838138237e-01,-1.553824365315012446e-01,-8.230677379891193635e-02
-7.569007097589972033e-02,1.815969714256147061e-01,-3.287968051092970412e-01,2.556715798995082278e-01,2.584798339505102738e-01,-2.529465565385076720e-01,-2.924574380277325525e-01,-1.900629344656143138e-01,8.347057951208833315e-02
-7.720691752027668275e-02,1.862843895115619264e-01,-3.236336495928113788e-01,2.365438315234265620e-01,2.398197616006134403e-01,-2.645179343068235212e-01,-2.972305001528410817e-01,1.722667490096920218e-01,-9.678954151581357912e-02
-9.922031614130176480e-02,1.816700175536187511e-01,-3.385756839075459990e-01,2.418273622074926521e-01,2.286598184026050473e-01,-2.459585801467172039e-01,-3.142089065447309371e-01,1.765284790209199761e-01,8.611182086573680727e-02
-8.738768944346948786e-02,1.673139653260299342e-01,-3.313925791648971164e-01,2.442218397403649321e-01,2.524695019380641670e-01,-2.610504191542978303e-01,2.837840228209258520e-01,-2.029923402448214342e-01,-9.721501145308850123e-02
-9.959045485051773450e-02,1.666497795298357842e-01,-3.260833424687309412e-01,2.388101711015064021e-01,2.451552580336224807e-01,-2.527073886407866232e-01,2.740214556295856307e-01,-2.118560274107514074e-01,9.446855561292315240e-02
-9.557934819037335050e-02,1.820737039565420989e-01,-3.186817130206994753e-01,2.459024626760487608e-01,2.389942840555993320e-01,-2.522676877660746109e-01,2.951475945030799242e-01,2.030768304666407120e-01,-1.113765102882777469e-01
-7.645420461241342336e-02,1.732747937105041103e-01,-2.973507421809425399e-01,2.529512956363153542e-01,2.454766094808045196e-01,-2.520818282817454681e-01,3.106026488340298819e-01,2.179521248522173771e-01,7.833193786609925213e-02
-8.108791104712710640e-02,1.891329735899894005e-01,-3.244356803839842929e-01,2.808229986977974768e-01,2.654539387473251466e-01,2.509561193228898035e-01,-2.804560640576742592e-01,-1.794891496680210974e-01,-7.283339866575216925e-02
-7.769856391463762779e-02,1.934993068659746351e-01,-3.117213895920888378e-01,2.584569122663885610e-01,2.623231485041296329e-01,2.508247781385390951e-01,-2.810235946522284256e-01,-2.002170069515754047e-01,7.301102584143159824e-02
-1.032690276337284024e-01,1.683847947095330477e-01,-3.208572386352984140e-01,2.499068850064660452e-01,2.370486893126191319e-01,2.523167360876437115e-01,-3.266244746521763664e-01,1.721598081967875560e-01,-1.009760108255452760e-01
-9.616200091145463147e-02,1.784393722370807567e-01,-3.232482101224367077e-01,2.606329351964533636e-01,2.444486150775232458e-01,2.394081239923584736e-01,-3.181403164925121763e-01,1.576665716328390088e-01,8.837552040604521042e-02
-9.301885324590823678e-02,1.764515897474057959e-01,-3.039975073457218402e-01,2.604177572323211343e-01,2.736781410945592352e-01,2.579206151000055791e-01,2.840593441665806851e-01,-1.860473035927041607e-01,-8.739458040319808552e-02
-7.594555506753092322e-02,1.807019245251181294e-01,-3.039739740947729474e-01,2.461222556716014809e-01,2.474164214160854691e-01,2.407189625276368872e-01,3.037766978790865102e-01,-2.099494102334022172e-01,8.196416720020935354e-02
-1.044550645403506117e-01,1.763331990179642372e-01,-3.013360280559618243e-01,2.347327243888499837e-01,2.635417985870150970e-01,2.819450850131918207e-01,3.104914756093448691e-01,1.995771884967967036e-01,-1.092264456389221844e-01
-9.089312167067634118e-02,1.603298757213821313e-01,-3.127197117231915735e-01,2.324987251912050135e-01,2.581754169124041987e-01,2.680723319844088848e-01,3.095958648549523295e-01,1.913652359410103199e-01,1.068173624548855311e-01
-1.164777833210233204e-01,2.166055206380135822e-01,3.298426493685158722e-01,-2.399049663263629617e-01,-2.354448176501947598e-01,-2.223140957767246739e-01,-2.865489543418922591e-01,-1.797727213066539209e-01,-7.832502396856010074e-02
-1.139575397532966300e-01,2.247825586485247273e-01,3.143621199682130607e-01,-2.476923605810503748e-01,-2.330383630507551207e-01,-2.091124048525941359e-01,-2.996246286235572653e-01,-1.813142615279652314e-01,9.100997109384750816e-02
-9.531544830129953794e-02,2.149280793652489641e-01,3.100227231837591746e-01,-2.382242509031509969e-01,-2.288437514286624785e-01,-2.218159436920604799e-01,-2.989892092620107800e-01,1.948471574711439780e-01,-8.491016661718142622e-02
-9.927150172615670232e-02,2.113164364774946791e-01,3.130782624986119811e-01,-2.456659385399414530e-01,-2.363146185164620716e-01,-2.218522640090803411e-01,-2.961039793582939117e-01,1.971350642266834763e-01,9.336273585087846716e-02
-1.075232483488935409e-01,1.956328033006558831e-01,3.016040538017474293e-01,-2.362280953750711399e-01,-2.161213580657813937e-01,-2.283974007029871689e-01,2.945627535138735098e-01,-2.008723660919630727e-01,-9.891773212189308717e-02
-8.609508412818236978e-02,2.108609489250094227e-01,3.087577013368403844e-01,-2.468039556808165058e-01,-2.217394227756309122e-01,-2.420872009481761511e-01,3.044714215655728862e-01,-2.055736830624619871e-01,1.109292491295129773e-01
-1.092814837964238422e-01,2.170351854347082332e-01,2.953545709917556050e-01,-2.506057135721291851e-01,-2.132192146789405884e-01,-2.579223508493952988e-01,2.815843746323211105e-01,2.103552262655419836e-01,-1.179308246861829751e-01
-9.694643755483621506e-02,1.895086031496708290e-01,3.056894011570148728e-01,-2.192735218156327826e-01,-2.427636086757582745e-01,-2.288427452192630940e-01,3.187552924235907414e-01,2.084377459713872560e-01,1.180666902223846265e-01
-1.303869169138215378e-01,1.961833465502080820e-01,3.112648597775362624e-01,-2.397087530870943561e-01,-2.421155594620643114e-01,2.331738006878145697e-01,-2.883036333453163902e-01,-1.847434609410772421e-01,-7.232352265117390766e-02
-1.156147806491144292e-01,2.030287506182580914e-01,2.818780343641753006e-01,-2.484151754740227258e-01,-2.559784374150705366e-01,2.123938806886749298e-01,-3.124832944458761919e-01,-2.133985485816221883e-01,7.670764798015669572e-02
-9.422584627091393217e-02,1.962598941168823552e-01,3.090366454855728584e-01,-2.574079388711140171e-01,-2.383124691112611104e-01,2.388844743553800720e-01,-3.179401475048532766e-01,1.747083507380837730e-01,-8.792225897294812798e-02
-1.248616834162779854e-01,2.166217319268263219e-01,2.851419377026555568e-01,-2.570502205532856910e-01,-2.183625905994784899e-01,2.058667413557103143e-01,-3.428013429617804420e-01,1.967305258549506553e-01,8.800374613372628774e-02
-1.002028671201595500e-01,2.053535701972710459e-01,2.870012192204390855e-01,-2.323400029040862402e-01,-2.678091604504094225e-01,2.358509214618730865e-01,3.062515069702444470e-01,-1.972282005290153795e-01,-8.390138997280760513e-02
-1.065430018879564011e-01,2.061293131856415661e-01,2.863059634517165497e-01,-2.274048555027139429e-01,-2.662581732169564397e-01,2.296181060072266522e-01,3.079951036266061482e-01,-2.217490920558653211e-01,7.761924793444767434e-02
-1.183486303769651360e-01,1.828842795261849674e-01,3.002797716126145988e-01,-2.137574205270261762e-01,-2.326243275288325529e-01,2.538180908373932620e-01,3.193504397070223710e-01,2.217969307936530077e-01,-1.070764826315258600e-01
-1.005178941141102594e-01,1.976249829180070083e-01,3.067536200910930821e-01,-2.334090509526284551e-01,-2.380741177829089894e-01,2.282113039181401237e-01,3.411552312599037129e-01,2.228793148637514543e-01,8.385415260001559401e-02
-9.648870450723397163e-02,2.018602349669032237e-01,3.303932646137213713e-01,-2.727793280296862966e-01,2.376175725430189623e-01,-2.446661825336479967e-01,-2.770936263699367852e-01,-1.657438733227857008e-01,-8.782292830633416092e-02
-1.096994495157840449e-01,1.931800969371067489e-01,3.011474394314840319e-01,-2.664290878527613704e-01,2.352076525662623874e-01,-2.498061529268499892e-01,-3.043851665876723955e-01,-1.773898724451949682e-01,8.560926776699188945e-02
-1.126344618382744273e-01,2.055234997898263416e-01,3.046149777676706583e-01,-2.800367377828628657e-01,2.141752063127672356e-01,-2.270351704357005118e-01,-2.982430030073731086e-01,1.708231898783485747e-01,-8.991102255675835486e-02
-9.614449501786968832e-02,1.880494104791790855e-01,3.136267298637291923e-01,-2.644605564002933673e-01,2.358114666365581924e-01,-2.249566414423279370e-01,-3.083372074505097427e-01,1.958768646998865492e-01,1.224767679415229432e-01
-1.089012123785919328e-01,2.020894610733621755e-01,3.227044576418519606e-01,-2.480827466496610956e-01,2.342768247887710154e-01,-2.417080400250485595e-01,2.878563007290105835e-01,-1.929877652919725906e-01,-1.023739638006471581e-01
-1.005412235787706693e-01,1.874848381333605041e-01,3.229180236182124797e-01,-2.346682967109072482e-01,2.665403130323557579e-01,-2.490264781652427040e-01,2.765331124109462468e-01,-2.039276897261229904e-01,9.710898493684695654e-02
-1.120485270822852708e-01,1.853686944070619402e-01,3.203493873965311267e-01,-2.575929626242468018e-01,2.372499787244278235e-01,-2.423665165008758171e-01,2.968071414947529019e-01,1.883626975807790316e-01,-1.167481857421899111e-01
-9.357973855493825766e-02,1.961774902224222850e-01,3.002615243366844600e-01,-2.489028858992691495e-01,2.259633847343673063e-01,-2.409097090459280388e-01,3.022121165558087630e-01,1.930270071268253840e-01,1.140289551879772045e-01
-1.114637239576273808e-01,1.871916369674805625e-01,2.735486505402305313e-01,-2.629437190259064083e-01,2.616663606615442506e-01,2.572461275775093648e-01,-2.997078377716209108e-01,-1.903703478069344313e-01,-6.726593437600648928e-02
-1.008911011127586049e-01,2.107110071461788248e-01,3.016106813324669345e-01,-2.720180458059683337e-01,2.514275724363817521e-01,2.278529431447835207e-01,-3.071981744985405882e-01,-1.803805128795157031e-01,6.883101448399274458e-02
-1.097730873078658631e-01,1.665826683068556968e-01,2.968562586097489575e-01,-2.549939775100596995e-01,2.330491332386067649e-01,2.484246051008304201e-01,-3.202764081891136816e-01,1.762066049684662961e-01,-1.005016461434737191e-01
-1.017978446426215516e-01,1.802988536423736909e-01,2.946023660386126175e-01,-2.554668062895911196e-01,2.370168011748783610e-01,2.344095028824152716e-01,-3.269416211914624171e-01,1.809712279149131853e-01,6.110719387592123547e-02
-1.046799790314276030e-01,1.972879978917812249e-01,2.829690722451065343e-01,-2.446630188893759439e-01,2.559440387116309612e-01,2.526985762489656895e-01,2.922278844834919620e-01,-2.053295165314497350e-01,-6.960894292638591940e-02
-1.176838519702902430e-01,2.055202721549188316e-01,3.066089023328913421e-01,-2.494718062082941779e-01,2.682761233479650786e-01,2.468058493703744194e-01,3.021543347257684142e-01,-1.899052559517634686e-01,9.109914873306845795e-02
-1.266675477052805754e-01,1.881525345266696903e-01,2.975818332914516584e-01,-2.554085811813148754e-01,2.324805504502165943e-01,2.639819182499111294e-01,3.000073172027824531e-01,1.826673607292676194e-01,-8.202882522601838422e-02
-1.215080974635901201e-01,1.796459776748374204e-01,2.854468964318230828e-01,-2.577078141789718169e-01,2.369760790566442232e-01,2.267791910637781405e-01,3.211571342534834117e-01,2.003857176066773105e-01,8.832905547800694313e-02
-1.096730599686540353e-01,2.279350368538849703e-01,3.264317259532276694e-01,2.476338894815968694e-01,-2.474791114455954510e-01,-2.211726864000553294e-01,-2.676394652608566349e-01,-1.966304819420021943e-01,-8.826449739564350139e-02
-1.179875545260792719e-01,2.185071783951949842e-01,3.195339977563944611e-01,2.260413560610309847e-01,-2.294432781201441729e-01,-2.135880967329387981e-01,-2.844533512641738149e-01,-1.929978591696466239e-01,8.710366758606818971e-02
-1.125635961755860892e-01,2.009378890286597774e-01,3.290266883418155319e-01,2.373453779715094802e-01,-2.559848723665291148e-01,-2.373591579312772926e-01,-2.936948928038574103e-01,1.955422187880989648e-01,-1.018059601302672007e-01
-8.355621259386208921e-02,2.066795505022051005e-01,3.324053294916748946e-01,2.411425814996789874e-01,-2.444143840850753757e-01,-2.128740529175792706e-01,-2.957159965216875075e-01,2.000408087146301472e-01,1.004214799834872995e-01
-1.124630069753142780e-01,2.071513619072073153e-01,3.236474140676163236e-01,2.369221487485752009e-01,-2.570827382833957842e-01,-2.520197251564625929e-01,2.664888305175127092e-01,-1.875077769132488525e-01,-9.516094509903069709e-02
-9.252830767435676895e-02,2.058515085351823592e-01,3.176569278351376036e-01,2.451541213221882232e-01,-2.419610526853020471e-01,-2.316322525807153199e-01,2.873601829385820094e-01,-2.073795608278597991e-01,9.303730769193888084e-02
-9.411285599283047976e-02,2.071560124832903249e-01,3.189990570867905495e-01,2.328701207076319946e-01,-2.423987760981033968e-01,-2.374492815098704634e-01,2.923965133011468542e-01,1.985723348593873838e-01,-1.002782711992371290e-01
-9.892754618462955285e-02,2.000135686338921637e-01,3.271668206655587996e-01,2.346524039369933257e-01,-2.438442819485979463e-01,-2.423844384403407992e-01,2.923274898927479826e-01,1.891293210780659040e-01,9.615920436618295708e-02
-9.559487425164996111e-02,2.073526942161897368e-01,3.135333879344249786e-01,2.538084660180353613e-01,-2.703673464894823519e-01,2.233619571478881738e-01,-2.881649902100277827e-01,-2.021943992009967439e-01,-8.186201455559148632e-02
-1.038084613418195357e-01,2.155666966466840695e-01,3.219828836703646502e-01,2.538287439599962170e-01,-2.622615754544955213e-01,2.261059975304838821e-01,-2.979735061984412625e-01,-1.827188944185440533e-01,8.978211883384512593e-02
-1.093202009594600871e-01,2.122098703689805632e-01,2.914317807536077609e-01,2.540845179735232162e-01,-2.510887223194451789e-01,2.147816799610731964e-01,-3.194482803723417419e-01,1.776552675540659099e-01,-1.080506798639187249e-01
-1.028027613713694138e-01,2.052872951808241975e-01,3.043806516793303718e-01,2.412518061446335960e-01,-2.462351768113313633e-01,2.232972022678111901e-01,-3.161154925374003999e-01,2.052129868592597883e-01,8.992106376710368165e-02
-1.087128094923597715e-01,2.038063183815712609e-01,3.242152810789147299e-01,2.395641813521110774e-01,-2.530140880883354759e-01,2.418457762085245433e-01,2.928181330141260141e-01,-1.955640051475983909e-01,-9.935361578091890522e-02
-1.019618592060992229e-01,1.954948653704440265e-01,3.135608465123668753e-01,2.381272465452333731e-01,-2.602580295097663976e-01,2.502559929661968274e-01,2.974819154959503220e-01,-2.011686221025021093e-01,8.733805126181454215e-02
-9.316586705234933263e-02,1.950526556461377459e-01,3.146046902219490904e-01,2.368157679339188970e-01,-2.449579891216821514e-01,2.474374368837912452e-01,3.005510852543729627e-01,2.010190148179647474e-01,-1.025600476736541755e-01
-1.054124587613645136e-01,1.976075603764937405e-01,2.923116217974976450e-01,2.412936468527848155e-01,-2.785888146957631317e-01,2.292381776709903618e-01,3.082618375706673852e-01,2.250201216315049491e-01,9.426323781316925388e-02
-1.056975069002074191e-01,1.866377774315637061e-01,3.102452042645408303e-01,2.801703810954185858e-01,2.533572423742951885e-01,-2.359909640192377478e-01,-2.777539976032428748e-01,-1.782068651110302049e-01,-7.376604579491471969e-02
-1.166243107839902982e-01,1.891727283979210694e-01,3.190061356676281989e-01,2.646516092354578298e-01,2.524760254513376823e-01,-2.274832289055872814e-01,-2.851898155055493933e-01,-1.826973923943863432e-01,8.977924266538597764e-02
-9.323986968504040240e-02,1.968710767234230496e-01,3.253820060192786356e-01,2.568838833326476667e-01,2.354555740820934162e-01,-2.488191746137439764e-01,-2.888250875616184543e-01,1.815329855477365306e-01,-8.804119855192366062e-02
-1.026177205507950024e-01,1.904558459057501263e-01,3.347122740579238642e-01,2.680220532494704266e-01,2.557339400047362044e-01,-2.209680533142240888e-01,-2.906504181875991799e-01,1.631641449210793071e-01,1.158256435048909544e-01
-1.027963814570779094e-01,2.015632235785715098e-01,3.298151198393596828e-01,2.505663261065273484e-01,2.593781029764842261e-01,-2.636069982242913445e-01,2.746812898117251822e-01,-1.859566695084194088e-01,-8.253186348814532669e-02
-1.009145127915475199e-01,1.929572592505393869e-01,3.243889921477030036e-01,2.371777507938305218e-01,2.411670965475275485e-01,-2.341180572705798268e-01,2.807271811068531298e-01,-2.012697303522927583e-01,1.107988043594639177e-01
