Attribute 1,Attribute 2,Attribute 3,Attribute 4,Attribute 5,Attribute 6,Attribute 7,Attribute 8,Attribute 9
-2.124869378845912204e-01,-2.090264813031097735e-01,1.791565241138315112e-01,2.017254896692202426e-01,2.092231804739656531e-01,2.097942483583187245e-01,-1.632470008003947259e-01,-1.647729030383190962e-01,-1.735695702347336278e-01
-1.939405595796412085e-01,-1.943328540873776877e-01,1.600112645517463295e-01,1.994839642545304659e-01,2.073619742962814205e-01,2.159837144487119498e-01,-1.883019099312488731e-01,-1.918936324912488278e-01,1.857504890111153217e-01
-1.917066427515825011e-01,-1.751120769901834129e-01,1.732203138927131958e-01,2.230761494902274988e-01,2.214229988482260825e-01,2.275780936177360936e-01,-1.881595293691258608e-01,1.560971530116234407e-01,-1.773286357321567919e-01
-1.917846891498955486e-01,-2.050551732265499805e-01,1.683261529738526718e-01,2.223577304747572647e-01,2.165166925993374236e-01,2.050895819915293794e-01,-2.024037791994226787e-01,1.918095211061292271e-01,1.937854216863485746e-01
-1.913917751448097893e-01,-1.858968029815551426e-01,1.587825846599382196e-01,2.248519727658686851e-01,2.340317338168960148e-01,2.309398191290318592e-01,1.536384694079816760e-01,-1.829671229087277140e-01,-1.738345705889927650e-01
-1.719367392355842239e-01,-1.966491896791174310e-01,1.586312656349410100e-01,2.061949096802180859e-01,2.103029371148295301e-01,2.309982081513252961e-01,1.943244840178195154e-01,-2.031309516493665923e-01,1.988033516889553265e-01
-2.011314952765015374e-01,-1.907064620349872008e-01,1.830496943132158272e-01,1.933752013534827674e-01,2.011901723977287393e-01,1.975057376640257933e-01,1.795735112870499306e-01,2.077832224592404409e-01,-1.897917786660641704e-01
-1.760758588979465800e-01,-1.879065001964883574e-01,1.719621756483753761e-01,2.073727935795836863e-01,2.172266394025273994e-01,2.135204938192368507e-01,1.971757027728624767e-01,2.048301640693608872e-01,2.088272508887278889e-01
-2.157910401691164604e-01,1.882635712664143257e-01,-1.962935753138024542e-01,-1.683180472113382786e-01,-1.658928425154858055e-01,-1.759120897422624397e-01,-1.784338533785783942e-01,-1.791880983722586862e-01,-1.731350392857146092e-01
-1.864037910626276939e-01,1.918778123543823377e-01,-1.857689500482623546e-01,-1.700637102487915775e-01,-1.954176155843010687e-01,-1.797065233202985168e-01,-1.773820437603865485e-01,-2.061091772219101614e-01,1.894881868316789786e-01
-2.125913227363420699e-01,1.974224389025328874e-01,-1.948403394146822898e-01,-1.516160638940260430e-01,-1.718509274522890817e-01,-1.866166493086192923e-01,-1.840113802315642422e-01,1.919043579905931329e-01,-2.172045949525040487e-01
-2.027699947561620031e-01,1.765779371436032585e-01,-1.811081430051755536e-01,-1.475978500864061904e-01,-1.632756179215321124e-01,-1.773025776516246321e-01,-2.082912834785517475e-01,1.985854894842465634e-01,2.097778379428856810e-01
-2.069421888361467898e-01,2.050766930429126778e-01,-1.995109955224668996e-01,-1.797631048183446489e-01,-1.816135980764286006e-01,-1.876300270704439055e-01,1.615094304063120489e-01,-1.851759264853807818e-01,-2.062890086399756795e-01
-1.920078605754005630e-01,1.852437432854684984e-01,-1.825572930429319174e-01,-1.716569623153128832e-01,-1.645575850126105022e-01,-1.891564279410517802e-01,2.138565950701640239e-01,-2.215038313437559803e-01,1.921578638031847253e-01
-2.203055019222367183e-01,1.792129964655228835e-01,-1.981260554714478483e-01,-1.772027997861601589e-01,-1.640941202784119979e-01,-1.900656436091928692e-01,1.840726618396879566e-01,1.915784187407633121e-01,-2.064162302255207748e-01
-1.847244950547237696e-01,1.789197227690981495e-01,-1.991895712635395332e-01,-1.452231177863206601e-01,-1.731108947345403326e-01,-1.741939377338540818e-01,2.153600336006572802e-01,2.263881242947435313e-01,2.265801211785840041e-01
-2.055530428894049855e-01,1.979511263593964621e-01,-2.047671736014468613e-01,-1.873780707202217510e-01,-2.120085361487990816e-01,1.810772614793695334e-01,-1.666633711581560762e-01,-1.919581654806022386e-01,-1.711527650332801964e-01
-1.952051297554780185e-01,1.875459838095985543e-01,-1.971227927191916418e-01,-1.630771091732530209e-01,-2.092372700847154876e-01,1.801318813523514473e-01,-1.845923140656721972e-01,-1.979597209160957327e-01,1.791807988148970687e-01
-1.805407473377228789e-01,1.729013772341261856e-01,-1.808754234541576356e-01,-1.775053416609513046e-01,-1.931362650111467794e-01,1.650457679534154398e-01,-2.028113489398742642e-01,1.822473592171781065e-01,-1.964361257057815058e-01
-1.777093663142069180e-01,1.759938469353438395e-01,-1.664390458665306882e-01,-1.967840724873597957e-01,-2.102959969037700438e-01,1.900815350130737325e-01,-2.074691475110641281e-01,2.244369187267194754e-01,2.159848955219028088e-01
-2.028140799097039593e-01,1.944814502595318406e-01,-2.151969793828445165e-01,-1.989787192561360551e-01,-1.828908264871216549e-01,1.807591295192727820e-01,1.669875156549149031e-01,-1.927551344888573381e-01,-1.946634804231759663e-01
-1.909641251182579436e-01,1.771977610445661655e-01,-1.735556913045332994e-01,-1.918038032458179998e-01,-1.963754993920868996e-01,1.833151894077538202e-01,1.940037002051824278e-01,-2.034091790017305279e-01,1.962179162319773462e-01
-2.013479559889986559e-01,1.695247194241395750e-01,-1.903429572183891194e-01,-1.989065784722311159e-01,-1.872483065544843228e-01,1.828978929910741180e-01,1.833458688604812370e-01,1.793957784460716576e-01,-2.082104595278002623e-01
-1.952269944482697694e-01,1.638024456869486556e-01,-1.850045596321004404e-01,-1.935580428834487721e-01,-1.883322508473703472e-01,1.792620474572285405e-01,2.058766301089609008e-01,2.227257830441985720e-01,2.272116178268028808e-01
-1.984614096507471559e-01,1.887821587445517868e-01,-2.032559842781274662e-01,-1.783223225736385031e-01,1.672500082246720643e-01,-1.957812479586367449e-01,-1.695137563421783844e-01,-1.835061947984241715e-01,-1.779763989428392590e-01
-1.989953363008529763e-01,1.986049593515849809e-01,-1.822991097286082440e-01,-1.817346475641694881e-01,1.805530213172462650e-01,-1.969828117809208079e-01,-2.003461479743010587e-01,-2.156230978372474516e-01,1.735866023768744271e-01
-1.920496358492604916e-01,1.797477090096086250e-01,-1.756992438681347080e-01,-1.999490561181953563e-01,1.694445307126523359e-01,-1.925645556775392453e-01,-1.787451013587774695e-01,1.908259910583423313e-01,-1.943206892705961752e-01
-2.045505068653471759e-01,1.690871922755885215e-01,-1.835483377233023683e-01,-1.702741877599422693e-01,1.670922913771371865e-01,-1.947506448534698786e-01,-2.411588286779210999e-01,2.002207159474879705e-01,1.901580295143580901e-01
-1.951462342999998045e-01,1.841951477634742873e-01,-1.988497500566785425e-01,-1.870652972538082992e-01,1.694056494353817222e-01,-1.975608777865837384e-01,1.732167114134358921e-01,-1.784666797086386369e-01,-2.040405793025226455e-01
-1.868500480598389579e-01,1.869185242524421253e-01,-1.870361733857228148e-01,-1.819289885275343077e-01,1.827944236037502557e-01,-2.021951866873812897e-01,1.850218248385576136e-01,-2.181749334027222043e-01,1.965870773584111608e-01
-1.858459902530212871e-01,1.818218071740993758e-01,-1.915468511172796762e-01,-2.040255293904290612e-01,1.674566710743518039e-01,-2.020473466542019036e-01,1.871126407291657801e-01,1.740321880932244325e-01,-2.173612700179274049e-01
-1.839622071402483849e-01,1.671226169346413104e-01,-1.937702643000156766e-01,-1.858732733566074435e-01,1.682078789857605339e-01,-1.779179970864367966e-01,2.210903133784304919e-01,2.297233624027436028e-01,2.135410642838147244e-01
-1.879447444586922755e-01,1.864472116967796911e-01,-1.923208948772497373e-01,-2.072664511231286644e-01,2.175241065949543862e-01,2.161191646455468685e-01,-1.780869527243854888e-01,-1.828817636018512383e-01,-1.908225726632318819e-01
-2.028897117669016537e-01,1.741884994819889176e-01,-1.948292463702296362e-01,-2.076638993097536801e-01,1.847465078438421393e-01,1.909970710515315750e-01,-1.748127474707295015e-01,-2.039371040851680472e-01,1.985723608650424576e-01
-1.981089931062983145e-01,1.866701733373077599e-01,-2.005073345426019449e-01,-2.035753486065274009e-01,2.093362998056866597e-01,2.022666301485220863e-01,-1.819337798766224590e-01,1.723172098192305157e-01,-1.892450360502716533e-01
-1.738408450317354692e-01,1.768290098455550519e-01,-1.641757564404878744e-01,-2.178545049571035119e-01,1.874690538504160120e-01,1.972361086094318317e-01,-2.018921040426091273e-01,1.896927064139500851e-01,2.110561960664406045e-01
-2.007958496073905807e-01,1.670812488442681432e-01,-1.681379911314740960e-01,-2.093368112358160171e-01,1.850546134052157843e-01,1.965256659707498854e-01,1.896973403541863390e-01,-2.012304182328102931e-01,-1.881170561675733210e-01
-1.889827724768828043e-01,1.683573285661794650e-01,-1.826502498268096353e-01,-2.128247378991983407e-01,1.859617898878390962e-01,1.896370716872828599e-01,1.927981439675538200e-01,-2.037233486263441695e-01,1.923869570917464411e-01
-1.856432377818032498e-01,1.686552555246037810e-01,-1.902657011825988342e-01,-1.918287313246611059e-01,2.066009978736107477e-01,2.147420068858325592e-01,1.703627757886563843e-01,2.225702354363272018e-01,-2.282783946572816414e-01
-1.808083907563052539e-01,1.831625259153984997e-01,-1.886411025735165170e-01,-2.072801619941419260e-01,1.966151596729697471e-01,1.828238269898679602e-01,1.897969711162487971e-01,2.065706816258484901e-01,2.122635676048017783e-01
-1.855817604779208818e-01,1.814213253282604688e-01,-1.938732801498682379e-01,1.683523203768063636e-01,-2.084924631135439965e-01,-1.871232550100777603e-01,-1.695448571379398750e-01,-1.989753359725848769e-01,-1.868771944078589375e-01
-2.050717152676096167e-01,1.630453366002415638e-01,-1.743940241960660054e-01,1.601544390635573079e-01,-1.834316311902509933e-01,-2.019127997902960547e-01,-1.928359512403295950e-01,-2.315888751586819838e-01,1.956422299645745322e-01
-2.023072727452457642e-01,1.717257380655135002e-01,-2.070005995016589717e-01,1.669163270868324889e-01,-2.052209382485787326e-01,-1.850513864672722608e-01,-1.820205463737415430e-01,1.852244493039483519e-01,-1.997046155092228881e-01
-1.974768359059738687e-01,1.775870921284310178e-01,-1.790745376231347163e-01,1.779376855369243504e-01,-2.035575739032236264e-01,-1.850746566276977867e-01,-2.055729762847719466e-01,2.156464128878212150e-01,2.006681709218402221e-01
-1.745462959496134614e-01,1.763347015639873117e-01,-1.893925981465032771e-01,1.684747147273301937e-01,-1.986831809460029574e-01,-2.051046355062944582e-01,1.693077757221883584e-01,-2.025306308578194714e-01,-2.088766412708399356e-01
-1.998416444083800370e-01,1.939475243830284523e-01,-1.841717368412961464e-01,1.723357230830428188e-01,-1.933846326925680870e-01,-1.872035080467674695e-01,2.051375742315016959e-01,-2.287552358824359311e-01,1.866627184725583033e-01
-2.012819605601480211e-01,1.664095080492991041e-01,-1.768149328920037289e-01,1.834750516227864336e-01,-2.047363777104812266e-01,-2.174385237808476867e-01,1.670782767730095153e-01,2.093099813022886724e-01,-2.170718306642045736e-01
-1.693628439591610690e-01,1.721078015186113530e-01,-1.869196357362614136e-01,1.560453746880858805e-01,-1.876051184307291342e-01,-1.915275586981574074e-01,2.328533017516470072e-01,2.199986485400594327e-01,2.241656408811242007e-01
-1.948436365486379274e-01,1.894817140335841033e-01,-1.808047754316317035e-01,1.764284994706765419e-01,-2.292504793289371068e-01,2.028004267411653294e-01,-1.622476827260331822e-01,-1.841072895552909594e-01,-2.011432334443704617e-01
-2.044265703754585273e-01,1.888019202988918399e-01,-2.045813155596676869e-01,1.773518302438609195e-01,-1.852061439050182445e-01,1.987926424992800256e-01,-1.781717096617131679e-01,-2.105565105649812863e-01,1.830440110925035668e-01
-1.972371801371660405e-01,1.631027954101286204e-01,-1.702598207820805454e-01,2.044653942444681072e-01,-2.213328776643537776e-01,1.986835246463189153e-01,-1.615823739628565459e-01,1.734113175062046153e-01,-1.850897716052573028e-01
-1.875420255269132641e-01,1.691924480225756866e-01,-1.816822756143872952e-01,1.956820612109746171e-01,-2.261132494670481385e-01,1.855722327434096985e-01,-1.911458371285828794e-01,2.150812046161335589e-01,2.026085696290317040e-01
-1.885698974942405515e-01,1.721302566707117454e-01,-1.909892491658998215e-01,1.878578265609456566e-01,-2.110646577234093491e-01,1.860156840570333925e-01,1.760488100071762596e-01,-2.051059764410500530e-01,-1.810272764305538573e-01
-1.892700505492358742e-01,1.848750382843243056e-01,-1.833246078365212417e-01,2.010527684149885641e-01,-2.267048333077854583e-01,2.088832596488234272e-01,1.502479326526101056e-01,-2.247877130401780554e-01,1.719673320845636344e-01
-1.777509978671689972e-01,1.770570535666433354e-01,-1.850434666170682751e-01,1.963442867124632063e-01,-2.005742196128607602e-01,2.015400222179616896e-01,1.939417224584933375e-01,2.010255624328656787e-01,-2.248502153741122056e-01
-1.762114430472832005e-01,1.801741998025099822e-01,-1.883779918483179661e-01,1.821371858344919548e-01,-2.018510386236762044e-01,1.955775761310658001e-01,2.054680685244548721e-01,2.138467046670533001e-01,2.128223630789009002e-01
-1.937868742096603147e-01,1.882129944448365511e-01,-1.640942508253004084e-01,1.958661753293753638e-01,2.228333205220655033e-01,-2.174323639350511927e-01,-1.726702344561895919e-01,-1.823278318444037094e-01,-1.613691990154020317e-01
-1.969430393427576698e-01,1.892193632176560059e-01,-2.092931064904351435e-01,1.915466609774448548e-01,2.028939940776058048e-01,-2.188939152602886462e-01,-1.958525007513524929e-01,-1.792782350840100014e-01,1.852975192684375993e-01
-1.898291606985361979e-01,1.845384595059468003e-01,-1.998379776602192126e-01,1.907554209414193402e-01,2.019415612591194675e-01,-2.120277260767271521e-01,-1.885941407988777907e-01,1.751355935192950297e-01,-1.886961206895979848e-01
-2.075935338077197767e-01,1.821597436751144217e-01,-2.014848305833706610e-01,1.894154903478930951e-01,1.867655101902608028e-01,-2.166383766311126002e-01,-1.771289461727135750e-01,2.083816656430089176e-01,1.912288215141084435e-01
-1.829460315987581909e-01,1.779344263173780472e-01,-1.853088538912315564e-01,1.857024189064873376e-01,2.042124115700205411e-01,-2.227489406429813412e-01,1.632628874661178897e-01,-1.904878543017398118e-01,-2.063842265943015286e-01
-2.087986836838061910e-01,1.656210056514471340e-01,-1.785141988842783023e-01,1.855152225672396238e-01,2.030164119820728752e-01,-2.164902591810258237e-01,1.692693546932117488e-01,-2.099234720605034632e-01,1.791758553660344755e-01
-1.865878547682345290e-01,1.630284038489875076e-01,-1.945901272611938737e-01,1.786596572960313378e-01,1.850177795226611854e-01,-2.538522520515409941e-01,1.731111129976403706e-01,1.990372540772060717e-01,-2.031516947871669365e-01
-1.983640254527153923e-01,1.832650194029249446e-01,-1.865411819219761347e-01,1.817217919532421178e-01,1.790818013536883135e-01,-2.120532083384757960e-01,2.110854929054139517e-01,2.231402754749772233e-01,2.285752384973603057e-01
-1.842951181673309902e-01,1.692048960538488356e-01,-1.882755995348877887e-01,2.049394750585981362e-01,2.230906259083324517e-01,2.156445943713654889e-01,-1.866780130877082056e-01,-1.753747779737044044e-01,-1.854925053770914156e-01
-2.049814629557445977e-01,1.775350548025209640e-01,-2.007300781699951631e-01,2.241859562636975278e-01,2.332587038819502467e-01,2.156617719043170678e-01,-1.758643501525923858e-01,-1.864305689578806546e-01,1.668286316448545636e-01
-1.761713284057430107e-01,1.781612018766554617e-01,-1.653974163985373058e-01,2.116642605026592128e-01,2.324301272124983941e-01,2.310823635554730693e-01,-1.796033966058196429e-01,1.812360902734505008e-01,-1.811495985177302703e-01
-1.972980291339103964e-01,1.524376287794535212e-01,-1.903174560829886952e-01,2.141384827480845854e-01,2.087656739844856446e-01,2.334481244071101025e-01,-2.066483386473070283e-01,2.153850227203044365e-01,1.896801626845587008e-01
-2.001272934079183219e-01,1.648889897865168930e-01,-1.865235887141520887e-01,1.983837541574431096e-01,2.238765952412110904e-01,2.123999468334594465e-01,1.643583928427564678e-01,-1.912806968087578108e-01,-1.863171899320972824e-01
-1.858007487086686671e-01,1.578177123424698569e-01,-1.841390127813805899e-01,2.049980628489904144e-01,2.146513506653174586e-01,2.261810105636972434e-01,1.790939266568117860e-01,-2.221335626644768690e-01,1.943006119617277372e-01
-1.906293567460585203e-01,1.737493329791640062e-01,-1.674807355195747915e-01,1.961385434037811737e-01,2.046154962632645014e-01,2.301385522171018050e-01,1.942744173190169288e-01,1.856297766961515217e-01,-2.215784850220117730e-01
-1.821636473593816752e-01,1.739372191006481883e-01,-1.765181823356753443e-01,2.036605142330938090e-01,1.997306505011483546e-01,2.109373935382287402e-01,1.894444869643159834e-01,2.091093229497005823e-01,2.205633073472089978e-01
-2.080262288981738483e-01,2.130583350262994224e-01,2.182955146355880505e-01,-1.836724209294013088e-01,-1.791609596545918337e-01,-1.680801280610173254e-01,-1.691699184282721424e-01,-1.738625028790322657e-01,-1.817243665654079687e-01
-2.403116296238575200e-01,2.050614487804551522e-01,1.969777926609850016e-01,-1.604283702262138123e-01,-1.817640367607407104e-01,-1.737506945904655209e-01,-1.836044209774730929e-01,-1.863490444884541852e-01,1.710536745786320756e-01
-2.147303327260369488e-01,2.004515501474417316e-01,2.045970626801190961e-01,-1.669451612799851548e-01,-1.705814449948565570e-01,-1.577498466230805862e-01,-1.774803420310457625e-01,1.673960788643011344e-01,-1.988092912435606707e-01
-2.198260610720341179e-01,1.911200353886317593e-01,1.880989120678612514e-01,-1.837285430872953873e-01,-1.740104490217236066e-01,-1.432003944878044721e-01,-2.153873226372330640e-01,2.001011331754851685e-01,2.114442170801648646e-01
-2.030438961991300195e-01,2.026038722366858835e-01,1.826358308286991639e-01,-1.814635213863282082e-01,-1.675271857911003470e-01,-1.849915420919841791e-01,1.696591324285713631e-01,-1.868880682429448215e-01,-1.882841609445319864e-01
-2.416735040265422796e-01,1.939645112285655892e-01,2.013476190258455811e-01,-1.709225365229986859e-01,-1.793033606377625599e-01,-1.581287520539433611e-01,1.916015575378919311e-01,-2.267319038287102517e-01,1.844695638860474884e-01
-2.322576396930397802e-01,1.938080651725777037e-01,1.963771893324510465e-01,-1.889886369270821764e-01,-1.585481585899636281e-01,-1.573365586923323178e-01,1.853549002616899921e-01,1.906373198084349851e-01,-2.038269027479548412e-01
-2.184370265910091924e-01,1.884866798400403887e-01,1.776962370598164642e-01,-1.600652635090084874e-01,-1.754160149418667325e-01,-1.548690878773011370e-01,2.267972328608783839e-01,2.028020182464038978e-01,2.231789493615569664e-01
-2.272385252650254150e-01,2.145074566529133475e-01,1.928461409337086097e-01,-1.843810867358270378e-01,-1.859999500554387619e-01,1.765153888440733065e-01,-1.725819088175753746e-01,-1.594939426009059635e-01,-1.791332213399458029e-01
-2.272092990164583937e-01,2.059989285525337388e-01,1.967281594498562769e-01,-1.656051480526018194e-01,-1.779497805368810415e-01,1.906894521796908548e-01,-1.981966582402168164e-01,-1.973987605604957951e-01,1.763150621750344538e-01
-2.128754614318605076e-01,1.943801745264808201e-01,1.948058809330456831e-01,-1.922841046349725858e-01,-1.807521731917234309e-01,1.628371989285404831e-01,-1.835137054571749360e-01,1.725278281884634335e-01,-1.983047577205644951e-01
-2.303844037578469950e-01,1.920367052782458450e-01,1.679727469983002541e-01,-1.889589810450741370e-01,-2.039522458141326822e-01,1.812726851084844881e-01,-1.899445680944042425e-01,1.958848664702548814e-01,1.839978637967931707e-01
-1.988525178674411531e-01,2.034883161854167954e-01,2.023141994430087409e-01,-2.067090053307748254e-01,-2.032405315331269058e-01,1.714362163837018227e-01,1.776315595026975724e-01,-1.826638635102338648e-01,-2.071972579579445528e-01
-2.268783011745599543e-01,2.011203971187923156e-01,1.833647124047829702e-01,-1.930893144658494542e-01,-1.928104116328107909e-01,1.674754991535068738e-01,1.774530391538972907e-01,-2.083477277893234780e-01,1.923616565740771389e-01
-2.233894455009441948e-01,1.717368842777703131e-01,1.701591137119994046e-01,-1.953909285471541746e-01,-1.863530791417487564e-01,1.826776484546286661e-01,2.044424185101062219e-01,1.874342203745118784e-01,-2.146589138165818644e-01
-2.125973326445267653e-01,1.947582773484169694e-01,1.707340588573037776e-01,-1.741072307136952435e-01,-1.847271743649736009e-01,1.695311925253577268e-01,2.007543108731649484e-01,2.224556792937214533e-01,2.094173996663894199e-01
-2.202818918578762497e-01,2.012852989233689105e-01,2.108681342501012024e-01,-1.828667717669479054e-01,1.816608594372546015e-01,-1.932366254438262765e-01,-1.667197562460685789e-01,-1.776524482616772260e-01,-1.631229448463574760e-01
-2.147888488394792683e-01,2.059298759379031007e-01,1.888494530290567575e-01,-2.008148046061190017e-01,1.739408904499659125e-01,-2.075826491980889699e-01,-1.829808589188391954e-01,-1.793852555636122892e-01,1.716004259423560274e-01
-2.143399865602515775e-01,2.007992080007862112e-01,1.924369602053040418e-01,-1.820744016413400890e-01,1.808996571905986672e-01,-2.035726320570923065e-01,-1.736645023312861080e-01,1.723112655628898926e-01,-2.024349756159972702e-01
-2.326536825394244778e-01,2.020969644656409603e-01,1.830934999236443483e-01,-2.071420422038697806e-01,1.898532542549293545e-01,-1.977149855309986437e-01,-1.935546568024328062e-01,1.841331012441459192e-01,1.760221508657411893e-01
-1.985255185417336976e-01,1.814704041149123870e-01,1.993007900200451377e-01,-1.970898408503591326e-01,1.641779339006677052e-01,-1.947157516778205699e-01,1.692610405335339130e-01,-1.970796972107469180e-01,-2.036235591366729325e-01
-2.093582129941710390e-01,1.918877357454297772e-01,1.676263580580843737e-01,-1.856593568369477310e-01,1.856414899181062506e-01,-1.800725186640154685e-01,1.899248391762199950e-01,-2.032636692798293065e-01,2.152332143213197546e-01
-2.054811094009585393e-01,1.984629229796586181e-01,1.725733275115925447e-01,-2.005078567805518019e-01,1.762119697313662137e-01,-2.059226039187840029e-01,1.878989332787572020e-01,1.857789359312413402e-01,-2.111791408203290976e-01
-1.889122617100782442e-01,1.936816503752695762e-01,1.696712472797545779e-01,-1.705889830668463891e-01,1.860895975576274675e-01,-1.897546718553417555e-01,2.109624805850115747e-01,2.154800661438673048e-01,2.244218149517670235e-01
-1.957611008376048400e-01,2.017692701455603421e-01,1.935619502578136975e-01,-2.029629762655628389e-01,1.920984948552417471e-01,1.960142621350963732e-01,-1.739095350398656148e-01,-1.847840308667365594e-01,-1.730215538660161978e-01
-2.210284378540654515e-01,1.823913513953089871e-01,2.003334150157800309e-01,-1.939287333232568855e-01,1.661434042357213814e-01,1.927169180171769969e-01,-1.705564819592129966e-01,-2.121246317972084461e-01,1.854047911986805020e-01
-2.231951821415548987e-01,2.015874762040150148e-01,1.801505176897270077e-01,-2.114104667262975690e-01,2.094311299462195686e-01,2.012114470748830042e-01,-1.894717735309368045e-01,1.918619771740383839e-01,-1.911158251450105483e-01
-2.231294996724270951e-01,1.854607934895367294e-01,1.772985159176724002e-01,-2.052594505933531821e-01,1.936649412639320500e-01,2.064820852931413264e-01,-2.063393760469152960e-01,1.817719191523425315e-01,1.976482243865526067e-01
-2.217256473071122225e-01,2.000696615543165191e-01,1.760359993730858386e-01,-2.004379745458343687e-01,2.113994779221645137e-01,1.944292414289115478e-01,1.602869045644169654e-01,-1.933459747247497362e-01,-1.831981346205175665e-01
-2.143134929602985295e-01,1.778909973029134672e-01,1.709691784562377137e-01,-1.981256112858042762e-01,2.073843999171074981e-01,2.107519361386236689e-01,1.943306011053959059e-01,-2.149073863372718274e-01,1.920971937947733299e-01
-1.944388528607695621e-01,1.974267426399726744e-01,1.923025431850423350e-01,-2.120969505351432138e-01,2.376542232753632855e-01,1.710926939173235961e-01,1.725179997176445323e-01,2.062942250539885336e-01,-2.083710407931230468e-01
-2.097676225406462092e-01,2.016287481962924510e-01,1.747042231669022894e-01,-2.072150744342342310e-01,1.764338015534214488e-01,1.866327721812641727e-01,2.042023783601707165e-01,2.010761724492621805e-01,1.912204819275180323e-01
-2.212917276695516855e-01,2.009000392280806679e-01,1.891977915268739374e-01,1.699820965727492084e-01,-2.129016196300362318e-01,-2.003029556985079229e-01,-1.634126858685820693e-01,-1.650404062780090886e-01,-1.634929989921727889e-01
-2.302318292153401613e-01,1.799099372371745220e-01,1.869266578296216730e-01,1.721053686911414582e-01,-1.743739283629957559e-01,-2.018271104178911701e-01,-1.918107245155256657e-01,-1.928012405394918805e-01,1.752023552617626156e-01
-2.011220386262771720e-01,1.949260907713354640e-01,1.783936350365960544e-01,1.728601568090127605e-01,-2.089237658445064205e-01,-2.095595890200007139e-01,-2.081501556241502626e-01,1.652165431219140279e-01,-1.913919819651577203e-01
-2.236249603940449748e-01,2.000384001690022895e-01,1.760596593108986474e-01,1.783731626101295875e-01,-1.821041055367077499e-01,-2.111873062314732763e-01,-2.135641595040434215e-01,1.996274294113542513e-01,1.842980421088546705e-01
-2.206072151044133067e-01,2.045680386555772390e-01,1.662582959315970776e-01,1.730800537177820397e-01,-2.204633471085825636e-01,-1.989731398577210542e-01,1.865139085863501967e-01,-2.059933374528883920e-01,-2.010371761726817974e-01
-2.147836975525653225e-01,1.944891779034688128e-01,1.873636329904513620e-01,1.401667720505359038e-01,-1.978460105492519661e-01,-1.894038767896125963e-01,1.756873127298747839e-01,-2.309060961995795802e-01,1.929205482677028571e-01
-2.204725769200327756e-01,1.877384087275505709e-01,1.827970864497446002e-01,1.812642426925474837e-01,-1.911080485434909770e-01,-2.010321919305823324e-01,1.911807867591807653e-01,1.905667049165186977e-01,-2.131451389042270106e-01
-2.170355176536413466e-01,1.892713206307265472e-01,1.580823362912431862e-01,1.744813931531880302e-01,-1.884993091957187228e-01,-1.996671799079598464e-01,1.931763804577969201e-01,2.121916588765291045e-01,2.307756012446489646e-01
-2.265215737825841957e-01,1.929166716523913472e-01,1.774801353492762024e-01,1.955904894564525764e-01,-2.140406953145918278e-01,2.026664463087459733e-01,-1.636515046504806725e-01,-1.677778860853038900e-01,-1.805486821056440372e-01
-2.083941318962959088e-01,1.915747539090343343e-01,1.813776598284154995e-01,1.845631495978193870e-01,-2.193237805975029042e-01,2.082176939167208474e-01,-1.875297424143221869e-01,-1.802962196357503211e-01,1.807518510439449222e-01
-1.966742157439071159e-01,2.108980747870002059e-01,1.692546047591534930e-01,1.824875993514241679e-01,-2.094150082172828720e-01,2.055279848969613077e-01,-1.944357978379067098e-01,1.731077385035831306e-01,-1.795705735718363949e-01
-2.146922170423919418e-01,1.906954464869281829e-01,1.983812990475788962e-01,1.976607124074597766e-01,-2.256778191599696781e-01,1.780877843537461980e-01,-2.005162371028484658e-01,1.704108303697399740e-01,1.897935093596847811e-01
-2.219261703267096097e-01,1.930322964557299181e-01,1.995869234067904618e-01,1.952707436395443030e-01,-2.208901964182909128e-01,1.955946403784563914e-01,1.486027887845975670e-01,-1.910464043309348103e-01,-1.835630386011174175e-01
-2.138525305014566114e-01,2.088817743777339475e-01,1.878824315848501014e-01,1.917876822530915348e-01,-2.213887603803638138e-01,1.957164270568790276e-01,1.930618107653661042e-01,-2.037728234583794651e-01,1.771485368880902911e-01
-2.085334369179436542e-01,1.852727486001055079e-01,1.838332620972434606e-01,1.865215736739921082e-01,-2.081405535786063077e-01,1.840760000053149603e-01,1.902422789067238773e-01,1.767261176500213860e-01,-2.047612904452105753e-01
-1.934104431389333523e-01,1.931515171353822280e-01,1.634537356543946940e-01,1.789727394586958509e-01,-2.049052448861116982e-01,1.804866180337847681e-01,2.179823215369370848e-01,2.022272866601150521e-01,2.008683003036430825e-01
-2.064786793360578743e-01,2.074509706766062833e-01,1.985037476312349336e-01,1.883959918120509391e-01,2.052965935194487890e-01,-2.155931120266366130e-01,-1.675944297611716705e-01,-1.672723934095235732e-01,-1.701995484745610909e-01
-2.206025614286713787e-01,1.983662213625742854e-01,1.968090963803076632e-01,1.566284197440223624e-01,1.834962236466515517e-01,-2.175787399939145550e-01,-1.932714071429233460e-01,-2.007103209888268791e-01,1.620206145257509500e-01
-2.290568609269030553e-01,1.988223281776620721e-01,1.940410248278043870e-01,1.645651577609374416e-01,1.889514333546903901e-01,-2.042773335172667071e-01,-1.827423034321663531e-01,1.907031361985205564e-01,-1.808267690883817447e-01
